"Company";"Company_Old";"NAIC";"Plan";"State";"Area";"Zip_Lookup_Code";"Gender";"T/NT";"Couple_Fac";"Eff_Date";"Rate_Type";"Age_For_Sorting";"Lowest_Rate?";"Highest_Rate?";"Age";"Monthly_Rate";"Quarterly_Rate";"Semi-Annual_Rate";"Annual_Rate";"Policy Fee";"Household Discount"
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8479.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";135.23;405.66;811.31;1622.62;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8479.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";245.90;737.63;1475.25;2950.51;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";114.26;342.75;685.50;1370.99;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";190.34;570.97;1141.94;2283.88;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";114.26;342.75;685.50;1370.99;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";190.34;570.97;1141.94;2283.88;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";139.50;418.47;836.93;1673.86;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";253.66;760.92;1521.84;3043.68;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";139.50;418.47;836.93;1673.86;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8480.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";253.66;760.92;1521.84;3043.68;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";120.09;360.24;720.47;1440.94;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";200.05;600.10;1200.20;2400.40;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";120.09;360.24;720.47;1440.94;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";200.05;600.10;1200.20;2400.40;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";146.62;439.82;879.63;1759.26;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";266.60;799.74;1599.49;3198.97;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";146.62;439.82;879.63;1759.26;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";5;8481.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";266.60;799.74;1599.49;3198.97;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";128.25;384.72;769.43;1538.87;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";213.65;640.88;1281.77;2563.54;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";128.25;384.72;769.43;1538.87;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";213.65;640.88;1281.77;2563.54;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";156.58;469.71;939.41;1878.83;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";284.72;854.09;1708.19;3416.38;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";156.58;469.71;939.41;1878.83;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";6;8482.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";284.72;854.09;1708.19;3416.38;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";130.58;391.71;783.42;1566.85;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";217.53;652.54;1305.07;2610.15;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";130.58;391.71;783.42;1566.85;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";217.53;652.54;1305.07;2610.15;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";159.43;478.25;956.49;1912.99;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";289.90;869.62;1739.25;3478.49;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";159.43;478.25;956.49;1912.99;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WI_BASE";"WI";7;8483.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";289.90;869.62;1739.25;3478.49;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";1;8477.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";2;8478.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";3;8479.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";4;8480.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";5;8481.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";6;8482.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Preferred Single)";"American Republic";60836.00;"WIR_PTB";"WI";7;8483.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";12.75;38.25;76.50;153.00;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";120.71;362.09;724.17;1448.35;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";201.08;603.19;1206.37;2412.74;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";120.71;362.09;724.17;1448.35;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";201.08;603.19;1206.37;2412.74;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";147.37;442.08;884.15;1768.31;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";267.97;803.85;1607.71;3215.41;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";147.37;442.08;884.15;1768.31;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";1;8491.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";267.97;803.85;1607.71;3215.41;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";127.56;382.66;765.32;1530.64;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";212.50;637.46;1274.91;2549.83;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";127.56;382.66;765.32;1530.64;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";212.50;637.46;1274.91;2549.83;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";155.74;467.19;934.39;1868.78;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";283.20;849.53;1699.05;3398.11;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";155.74;467.19;934.39;1868.78;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";2;8492.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";283.20;849.53;1699.05;3398.11;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";130.31;390.89;781.78;1563.56;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";217.07;651.17;1302.33;2604.66;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";130.31;390.89;781.78;1563.56;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";217.07;651.17;1302.33;2604.66;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";159.09;477.24;954.48;1908.97;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";289.29;867.80;1735.59;3471.19;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";159.09;477.24;954.48;1908.97;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";3;8493.00;"Male";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";289.29;867.80;1735.59;3471.19;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8494.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";134.42;403.23;806.47;1612.93;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8494.00;"Female";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";223.93;671.73;1343.46;2686.92;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8494.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";134.42;403.23;806.47;1612.93;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8494.00;"Female";"Tobacco";;6/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";223.93;671.73;1343.46;2686.92;;
"American Republic Insurance Company (Standard Single)";"American Republic";60836.00;"WI_BASE";"WI";4;8494.00;"Male";"Non-Tobacco";;6/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";164.12;492.31;984.63;1969.25;;
